text1,text2,ZS response,final_val
Desire for sex and emotional attachment are mediated by separate neurotransmitter systems. It's possible to have deficits in oxytocin while being hyper dopaminergic.,"There is no such thing as sex with no emotional attachment, since the desire for sex is supremely emotional. Human beings are not robots, so that any belief in anything which does not exist is always bad for the mind.",Divergent,Divergent
This can be the case for any group activity. Departure from attachment is a major part of life.,"For many, emotional attachment is inevitable, regardless of their initial intent.",Divergent,Divergent
This does not mean that sex without emotional attachment is bad for those who do not develop this attachment.,"For many, emotional attachment is inevitable, regardless of their initial intent.",Divergent,Divergent
If we look at our close hominid relatives it seems we should share their evolutionary endowment for hypersexuality with minimal attachment.,"For many, emotional attachment is inevitable, regardless of their initial intent.",Divergent,Divergent
If we look at our close hominid relatives it seems we should share their evolutionary endowment for hypersexuality with minimal attachment.,Hypersexuality is considered a mental health disorder. It should not be a considered standard of living simply because primates we share DNA with do it.,Divergent,Divergent
Conversion therapy can be very harmful to those who experience it.,The fact that a practice can result in harm is not reason enough to ban it.,Divergent,Divergent
Conversion therapy can be very harmful to those who experience it.,"Rather than banning it, conversion therapy can be regulated to mitigate its harms.",Divergent,Divergent
Conversion therapy can be very harmful to those who experience it.,"There is research demonstrating that homosexuality is associated with significant health risks, and as such, for people who might want to avoid these risks, conversion therapy should be legally available.",Divergent,Divergent
Conversion therapy can have severe negative effects on a person's mental health.,Having to deal with unwanted sexual attractions could pose similarly negative risks to an individual's mental health.,Not Divergent,Not Divergent
"Since conversion therapy does not work, most people who go through it experience depression; the therapy forces them to hate their own identities without offering any viable alternatives.","Given that rates of depression are higher among LGBTQ+ youth, it is possible that the depression seen in conversion therapy patients might not be due to the practice.",Divergent,Divergent
"Since conversion therapy does not work, most people who go through it experience depression; the therapy forces them to hate their own identities without offering any viable alternatives.",Conversion therapy can provide hope for people already uncomfortable with their identities who are likely to be more depressed if there is no alternative for them.,Divergent,Divergent
"Conversion therapy, in most cases, provokes guilt and anxiety in people who don't feel they are changing.",People who have tried conversion therapy and seen it fail are likely to be more certain that their sexuality is a part of their identity and accept themselves for who they are.,Not Divergent,Not Divergent
"Conversion therapy, in most cases, provokes guilt and anxiety in people who don't feel they are changing.",LGBTQ+ individuals who have gone through conversion therapy are likely to feel less anxiety in conservative societies because they might undergo less discrimination since they at least attempted the therapy.,Divergent,Divergent
